BoostPressure,EngineFuelRate,EngineLoad,EngineOilPressure,EngineRpm,GroundSpeed,HaulDistance,Payload,TankFuelLevel,GearSelect,ServiceHours
94.1,254.68,74.1,506.18,1589.9,15.1,1.37,186.7,90.84,3.77,276.08099951205077
16.63,64.4,16.23,539.3,1738.15,19.03,1.56,186.7,90.98,3.0,676.8256513138767
48.52,199.35,59.33,503.73,1525.02,18.7,1.76,186.7,91.19,4.0,95.40093114215415
23.23,114.12,40.2,451.32,1158.25,2.92,1.9,186.7,90.83,0.57,31.15172450884711
20.62,101.41,35.17,460.47,1244.62,5.7,1.05,105.8,90.8,1.13,310.91132475456106
52.55,189.13,52.83,527.82,1722.15,21.23,0.1,0.0,90.84,3.43,64.62466832398786
44.83,145.86,39.77,510.9,1606.5,23.63,0.35,0.0,90.73,4.0,132.2971252494026
54.32,180.81,50.77,528.88,1731.82,23.35,0.61,0.0,91.02,4.0,251.37030480694375
16.63,48.06,14.83,480.33,1327.32,15.0,0.82,0.0,90.84,3.33,333.20340741412656
0.27,24.23,10.47,378.03,724.9,0.28,0.9,0.0,90.8,0.1,774.7132074802939
1.53,22.56,9.0,399.05,796.23,1.18,0.9,0.0,90.8,0.13,410.1998847928917
0.0,18.09,9.43,386.42,700.57,0.0,0.9,0.0,90.8,0.0,673.8735993016307
4.4,62.05,24.83,432.85,987.68,3.83,0.9,0.0,90.82,0.33,608.599485647821
0.0,14.7,7.33,391.3,700.97,0.0,0.9,27.71,90.8,0.0,417.4639491490525
0.0,14.94,7.43,394.5,699.72,0.0,0.9,100.63,90.8,0.0,632.1460488693192
14.92,122.27,40.73,458.45,1151.53,5.78,0.9,181.94,90.8,1.3,311.9066143374657
90.82,294.96,86.2,512.55,1623.73,14.95,0.99,211.2,90.69,3.0,739.5730092778394
41.57,120.72,34.83,531.22,1708.67,21.57,1.18,211.2,91.0,3.57,453.4531690176809
120.72,330.58,98.97,506.83,1630.3,11.22,1.35,211.2,90.26,4.0,262.6064875681186
26.52,76.56,22.3,522.73,1668.43,18.18,1.51,211.2,89.97,3.2,731.1046681672451
5.77,38.07,18.13,458.78,1164.07,9.22,1.68,211.2,89.89,1.5,341.3331387702783
6.73,63.14,22.43,436.42,1079.63,0.68,1.7,211.2,89.55,0.0,196.05984254693612
46.28,192.49,61.5,488.82,1461.9,15.58,0.28,35.2,89.5,2.77,542.4476328371966
27.43,123.42,36.6,484.2,1387.77,14.93,0.2,0.0,89.85,3.87,741.4134958810901
0.77,28.84,16.83,389.42,746.45,0.97,0.4,0.0,90.05,1.9,98.44710755793494
1.62,44.42,24.1,403.93,808.08,2.27,0.4,0.0,89.82,0.23,308.2972768341715
3.02,62.09,28.67,401.17,796.1,0.58,0.5,78.14,89.11,0.27,589.9889033344298
100.5,307.03,96.93,526.53,1695.1,14.85,0.53,104.58,89.19,2.2,153.20285320316907
88.55,244.68,72.1,501.97,1552.42,16.25,0.7,106.1,89.36,3.0,335.9952253437368
14.28,56.04,13.7,506.98,1549.98,20.55,0.89,106.1,89.34,3.9,137.68626772600692
5.2,48.5,16.9,485.68,1345.73,13.02,1.07,106.1,89.46,2.9,573.3700241319748
4.28,56.89,20.73,432.32,1049.68,0.42,1.1,106.1,89.25,0.23,136.40706265532936
35.95,174.41,55.53,495.42,1470.67,11.87,0.1,10.61,89.16,2.3,432.90507409273414
62.35,233.11,71.13,499.98,1554.02,17.07,0.14,0.0,89.1,3.6,662.8081306830572
21.18,86.96,25.13,437.22,1096.95,8.8,0.3,0.0,89.12,2.13,85.57020133158949
0.33,18.39,9.63,374.4,700.7,0.0,0.3,0.0,89.11,0.0,775.4472577096894
0.03,18.45,9.83,381.67,701.0,0.0,0.3,0.0,89.11,0.0,315.5782983253812
0.0,18.06,9.53,386.83,700.37,0.0,0.3,0.0,89.11,0.0,478.19597112161864
0.0,17.75,9.23,391.38,701.47,0.0,0.3,0.0,89.11,0.0,422.34420685902296
0.0,17.91,9.33,394.67,699.57,0.0,0.3,0.0,89.11,0.0,373.2686760876968
3.08,44.44,16.1,418.48,870.17,1.7,0.32,0.0,89.11,0.33,381.3575813494317
13.38,66.25,19.23,547.4,1716.32,20.07,0.47,0.0,89.15,3.3,782.8949015853868
12.78,93.49,29.17,512.9,1529.65,18.57,0.67,0.0,89.31,4.0,85.9626500463637
0.02,15.42,8.3,408.03,815.62,2.52,0.8,0.0,89.31,0.8,674.3813548651815
2.07,40.06,17.73,419.38,876.8,2.15,0.8,0.0,89.27,0.47,318.7503070878738
7.53,87.22,34.93,435.52,987.38,3.6,0.84,0.0,88.98,-0.17,711.7995226800704
0.0,15.41,7.63,389.32,700.7,0.0,0.9,0.0,88.96,0.0,99.26115096057765
0.0,15.48,7.63,392.65,700.12,0.0,0.9,73.31,88.96,0.0,361.8370951435063
3.7,59.38,23.23,410.17,812.93,1.18,0.9,158.82,89.25,0.23,472.1837559529886
83.25,317.02,99.93,495.82,1490.7,6.15,0.9,202.43,89.24,1.6,653.5686983517662
125.9,328.16,96.77,511.83,1631.38,18.65,1.01,195.5,89.26,3.43,709.1402316682797
121.05,323.97,98.0,487.92,1490.25,13.25,1.2,195.5,88.88,2.43,319.66279614693485
104.18,275.7,80.97,510.98,1665.3,23.58,1.38,195.5,88.81,3.87,555.3444941586058
113.85,307.78,90.97,485.8,1511.05,29.5,1.66,195.5,88.93,5.0,513.1746532595134
34.72,138.26,48.5,435.85,1149.62,7.87,1.89,195.5,88.69,2.03,37.62810327185434
6.82,54.99,23.07,414.4,983.33,0.27,1.77,182.47,88.73,0.57,566.3986432748206
9.47,76.1,25.47,446.52,1207.25,6.45,0.0,0.0,88.07,1.33,714.4227088469779
30.83,142.62,42.23,539.42,1797.27,22.83,0.13,0.0,87.57,3.5,751.4213482463383
28.23,126.52,33.0,536.87,1777.72,26.17,0.4,0.0,87.57,4.0,582.6982394898369
12.08,39.6,9.63,531.75,1695.5,24.97,0.66,0.0,87.62,4.0,528.7076917962695
6.5,65.87,29.4,411.12,936.03,3.77,0.8,0.0,87.86,4.0,623.9982217905635
13.67,97.19,26.93,507.35,1514.67,13.7,0.92,0.0,88.53,4.0,455.96223555432516
4.13,57.65,24.33,406.57,842.55,1.83,1.0,0.0,87.59,-0.1,592.7365837587931
0.0,17.67,9.27,380.4,700.3,0.0,1.0,0.0,87.57,0.0,598.0055424988241
0.0,17.53,9.2,386.25,699.95,0.0,1.0,85.68,87.57,0.0,74.38814140409522
0.33,28.94,15.0,393.38,723.78,0.2,1.0,174.02,87.57,0.13,390.6510401347841
15.52,172.37,72.37,447.65,1074.02,1.43,1.0,226.87,87.57,0.57,601.8965034799185
87.7,315.27,99.97,491.38,1473.0,4.68,1.0,235.8,87.57,1.0,786.8740391735046
120.28,326.16,97.1,503.95,1613.53,15.42,1.08,221.17,87.57,2.77,472.6477995281457
128.58,327.79,98.37,498.55,1584.25,13.57,1.27,212.7,87.57,4.0,489.62095732273883
55.95,140.21,41.47,499.8,1557.62,13.1,1.39,212.7,87.57,3.2,188.42338302338612
21.48,100.57,37.57,454.65,1202.43,7.98,1.5,212.7,87.57,3.0,545.9138680688629
29.5,114.54,32.3,513.95,1625.32,20.8,1.66,212.7,87.48,3.67,462.6748829030257
42.53,168.25,53.73,472.65,1344.62,9.53,1.84,212.7,87.45,2.7,578.3697119340941
8.97,69.46,26.7,439.88,1109.28,0.72,1.9,212.7,87.15,0.23,193.9139275526104
43.57,176.89,58.63,519.7,1711.53,18.7,0.16,14.18,87.29,2.87,204.64274644260877
46.4,193.19,58.5,502.0,1544.52,19.55,0.26,0.0,87.21,4.87,700.4277243750112
35.83,126.68,31.43,511.83,1611.85,15.5,0.44,0.0,87.33,5.0,285.36067449263646
2.4,52.58,24.33,431.98,954.6,3.63,0.53,0.0,87.24,1.57,51.92561013283557
10.15,88.83,24.6,528.47,1641.17,20.58,0.67,0.0,89.0,4.4,484.6113993130566
11.63,74.34,19.5,508.13,1517.68,20.9,0.93,0.0,87.22,4.0,572.0333430731553
0.0,17.72,9.3,396.63,699.35,0.0,1.1,0.0,87.42,0.0,347.25417852997634
33.52,128.22,48.77,442.52,1096.07,4.37,2.2,172.9,85.91,5.0,549.8622234144859
14.08,108.29,37.97,454.92,1223.47,1.67,2.2,172.9,86.22,-0.5,349.9227694056317
6.83,48.23,16.1,444.77,1167.77,7.15,0.92,74.92,86.01,1.5,377.5582177747856
27.23,115.15,30.1,510.48,1601.75,32.02,0.25,0.0,85.8,5.0,748.4661058017227
25.1,83.69,22.7,512.33,1589.92,22.2,0.53,0.0,85.78,5.0,116.90558406189666
4.13,24.42,6.6,509.95,1535.47,27.72,0.81,0.0,85.87,4.73,333.89286991851986
0.32,16.11,9.23,408.5,837.12,4.1,1.0,0.0,86.5,1.73,510.7532922277169
71.85,290.57,91.03,498.85,1481.33,8.12,1.1,180.2,85.71,1.0,446.92219570916495
105.47,314.04,99.1,492.85,1508.9,6.28,1.18,180.2,85.53,1.0,149.8900045985938
77.05,237.54,71.6,504.55,1577.28,12.28,1.27,177.05,86.01,2.5,365.28318135318113
121.03,330.85,98.6,487.42,1496.68,15.77,1.44,175.9,85.64,5.6,52.56206698913593
98.62,274.52,78.6,500.82,1611.52,21.12,1.6,175.9,85.5,6.0,329.5940052786609
85.6,275.39,80.23,489.5,1536.22,25.37,1.85,175.9,85.67,6.0,653.787392309925
87.98,237.03,70.3,495.38,1529.57,19.68,2.11,175.9,85.19,6.0,759.092173160403
13.97,102.15,39.53,452.4,1196.48,1.3,2.2,175.9,85.32,-0.2,437.0656441623578
10.45,67.94,24.63,446.12,1179.75,6.13,0.88,70.36,85.24,2.0,506.64462349624955
28.32,125.63,31.6,510.8,1611.75,26.62,0.13,0.0,85.16,5.0,683.430286122486
16.58,96.15,23.87,497.58,1514.5,27.22,0.43,0.0,85.22,5.0,100.92139634001069
5.12,27.87,7.67,510.45,1556.53,27.12,0.7,0.0,85.44,5.67,277.1046755675925
2.87,38.34,12.63,460.18,1213.32,11.33,0.95,0.0,85.33,4.03,491.93602684103826
0.0,19.15,10.3,380.45,700.68,0.0,1.0,0.0,85.08,0.0,36.709406560708885
10.02,108.64,42.4,453.5,1128.68,4.93,1.0,0.0,85.13,-0.07,772.7538077529462
0.1,20.41,11.17,384.13,701.03,0.0,1.0,87.39,85.26,-0.1,633.6291379643662
25.88,139.85,52.3,441.53,1103.63,4.1,1.0,144.23,86.25,0.57,464.30955200322205
92.43,296.76,90.57,510.65,1624.57,9.97,1.04,158.34,84.98,1.33,77.56828399086953
104.03,286.06,85.63,498.23,1564.13,17.33,1.2,179.9,84.92,3.63,751.6361400086025
95.47,262.02,76.17,493.4,1523.1,14.12,1.35,179.9,84.8,4.03,92.61694705081754
25.97,66.61,18.27,508.7,1587.7,20.08,1.53,179.9,84.95,4.13,148.3293525336776
30.0,144.12,44.3,487.65,1426.87,18.45,1.76,179.9,84.77,4.8,668.0686521973985
13.38,89.97,33.07,459.5,1207.47,1.35,1.88,179.9,92.84,-0.4,189.00539585876686
16.5,93.73,36.07,442.72,1127.73,5.58,0.76,77.96,85.0,2.43,526.3880624576705
43.1,169.26,45.73,513.83,1623.38,19.88,0.09,0.0,84.68,4.0,60.21008761241683
43.25,146.54,41.4,503.13,1537.08,22.68,0.33,0.0,83.85,4.0,272.67289815831464
33.58,122.72,34.3,519.12,1642.65,23.22,0.58,0.0,83.9,4.0,416.05005296791205
24.43,81.24,21.87,492.38,1448.18,13.78,0.77,0.0,83.85,4.0,647.2473381681193
14.45,83.97,21.0,482.78,1359.23,9.98,0.89,0.0,83.94,4.0,398.3908650458761
1.95,37.93,17.3,396.88,787.15,1.48,0.99,0.0,84.02,-0.4,163.6455372368364
0.07,16.55,8.23,382.52,700.08,0.0,1.0,0.0,84.18,0.0,399.03305545107287
0.0,16.4,8.37,387.4,700.83,0.0,1.0,0.0,84.19,0.0,194.19664457600447
0.0,15.84,8.1,391.48,700.33,0.0,1.0,39.31,84.11,0.0,502.7128700607864
0.0,15.73,7.93,395.05,699.27,0.0,1.0,94.23,84.02,0.0,342.9443253442878
17.02,133.46,40.5,475.13,1288.55,8.68,1.0,151.04,83.88,2.6,205.80118245063932
67.95,221.16,66.3,507.0,1528.58,15.27,1.13,159.0,83.44,4.83,458.32010821590666
71.18,241.39,71.97,504.82,1560.95,23.08,1.33,159.0,83.57,5.63,552.1251984186238
39.25,171.02,47.17,513.68,1578.73,19.95,0.12,0.0,83.22,4.0,672.93913095881
46.22,187.95,51.33,513.08,1623.92,22.88,0.36,0.0,83.35,4.0,198.02407168774516
43.67,140.94,40.1,527.8,1697.12,24.92,0.6,0.0,83.31,4.0,754.1408219645091
20.33,80.98,24.13,480.28,1339.18,16.12,0.84,0.0,84.35,4.0,733.3584297476045
11.15,85.78,32.37,426.97,1022.27,3.75,0.91,0.0,82.67,0.97,113.59870018628135
36.48,180.76,49.67,499.82,1514.42,16.4,1.05,0.0,82.97,4.0,528.9506238471076
13.62,80.31,21.87,504.63,1507.78,15.67,1.22,0.0,84.85,4.0,23.8429918854672
4.67,41.44,9.23,493.23,1397.57,13.27,1.38,0.0,83.01,4.0,607.7315922765702
0.02,19.92,10.9,382.4,700.12,0.0,1.4,0.0,82.78,0.13,34.89644056974794
0.0,19.08,10.2,387.37,701.1,0.0,1.4,0.0,82.81,0.0,490.7031898761343
0.0,18.56,9.9,391.3,700.05,0.0,1.4,0.0,82.81,0.0,286.1520022031036
5.73,67.63,25.27,424.63,924.8,2.62,1.43,0.0,82.88,0.4,42.971588904969394
6.42,81.78,38.63,437.75,931.08,2.87,1.5,0.0,82.88,-0.6,60.98073196109908
0.2,20.83,11.57,387.43,700.07,0.13,1.5,0.0,82.66,-0.07,480.86812726977223
29.48,235.14,83.1,464.32,1213.67,2.9,1.5,186.15,82.75,0.97,551.0022206907743
93.78,278.47,84.0,498.2,1519.05,7.65,1.52,191.9,82.83,1.0,454.4739925991453
48.75,169.54,54.07,504.13,1511.38,7.88,1.6,191.9,82.72,1.07,220.33157245640177
103.4,296.74,87.37,499.43,1563.62,13.35,1.74,200.79,82.67,3.0,168.72400189374457
106.0,276.01,80.77,512.82,1671.53,11.12,1.84,201.1,82.37,3.47,546.23481589515
20.55,96.27,23.8,509.68,1592.73,16.82,2.0,201.1,82.73,4.93,424.59131534557673
22.5,112.21,38.03,469.52,1289.0,7.1,2.3,201.1,82.31,2.87,299.16166636082926
12.22,82.51,34.37,463.48,1188.7,1.28,2.19,187.69,82.58,0.33,635.6532320479455
14.17,88.01,27.27,451.37,1147.53,5.38,0.0,0.0,82.51,0.83,124.56454016032512
0.25,18.92,10.17,376.62,699.77,0.0,0.0,0.0,82.96,0.0,555.3849094277102
0.02,18.86,10.27,382.63,699.57,0.0,0.0,0.0,82.96,0.0,518.4236369693172
0.0,18.7,10.0,387.0,699.58,0.0,0.0,0.0,82.96,0.0,322.00015860774874
13.97,110.62,33.73,477.88,1303.63,8.87,0.03,0.0,82.47,1.87,706.4793426362157
32.17,172.98,48.87,503.17,1512.37,23.2,0.23,0.0,82.24,5.0,424.7083479978319
25.0,103.05,28.5,523.77,1645.3,19.3,0.45,0.0,82.27,5.0,386.80530763827846
10.67,66.77,15.57,521.95,1618.33,22.77,0.69,0.0,82.41,5.0,607.7786729235668
3.77,62.52,29.13,426.22,982.32,5.27,0.8,0.0,82.26,5.0,222.5078420250793
8.08,85.21,29.83,427.07,969.8,3.28,0.9,24.28,82.16,0.8,716.6547450231301
0.0,18.44,9.77,383.5,699.97,0.0,0.9,113.83,82.02,0.0,35.27617989940336
65.85,266.58,87.8,476.52,1347.33,5.5,0.9,182.59,81.95,0.93,321.9164124391391
91.35,256.36,78.17,508.42,1617.6,10.87,0.95,188.28,81.81,2.6,667.1383087793656
116.18,320.67,94.67,491.98,1540.28,15.97,1.12,191.8,81.7,4.0,443.9972043672169
93.28,238.39,70.73,506.08,1653.4,12.62,1.25,191.8,81.78,4.0,607.6047523643647
17.48,73.39,19.7,510.72,1601.77,19.52,1.42,191.8,81.96,4.0,118.71979619193007
54.5,221.15,63.57,499.05,1539.97,19.53,1.65,191.8,81.53,4.0,722.9584195537318
15.1,92.64,33.03,455.7,1171.05,2.38,1.77,191.8,81.58,0.17,247.13031809404492
8.63,73.09,29.63,437.23,1078.0,2.95,1.2,127.87,81.74,0.7,439.047028439556
26.77,137.39,37.73,534.5,1758.53,11.12,0.03,0.0,81.82,1.4,562.6454596327385
32.85,152.99,39.83,505.92,1581.38,17.12,0.18,0.0,81.79,4.0,118.81007559297723
34.9,128.38,35.83,499.0,1510.62,21.77,0.39,0.0,81.65,4.97,158.53244854908553
7.72,52.1,13.6,501.77,1490.83,21.92,0.62,0.0,83.66,5.0,624.4285151338554
1.65,29.41,8.7,449.43,1116.35,7.82,0.79,0.0,81.59,3.27,101.99577793614299
6.78,69.63,26.8,422.65,971.03,3.1,0.8,0.0,81.49,0.37,704.8492781966197
3.18,54.17,25.37,408.28,834.25,1.73,0.86,0.0,81.51,-0.7,707.1677938066423
0.0,18.71,10.0,380.77,700.22,0.0,0.9,0.0,81.56,0.0,550.4303030142037
0.0,18.28,9.5,385.45,700.85,0.0,0.9,48.21,81.56,0.0,149.2177939896792
5.8,85.61,34.97,417.13,880.75,1.28,0.9,146.0,81.51,0.37,794.3789236662269
81.08,312.09,99.6,487.15,1436.03,5.43,0.9,170.0,81.14,1.0,643.4680108621833
49.7,155.04,42.13,500.12,1513.27,8.77,0.97,170.0,81.21,1.0,389.9335589183611
1.82,27.8,15.53,384.95,731.55,0.93,1.0,170.0,81.57,0.33,463.4007335037095
25.32,124.37,44.33,459.68,1187.8,4.98,1.02,170.95,81.51,0.73,300.5971176660096
101.22,299.1,87.5,494.17,1508.83,12.0,1.15,184.3,80.84,2.0,48.25828820906463
74.52,202.77,57.5,497.43,1514.53,13.67,1.26,184.3,80.82,2.7,405.2703233046632
43.3,175.72,48.5,499.07,1547.28,13.87,1.44,184.3,80.9,3.0,615.8083282803709
5.68,50.49,15.97,416.13,941.62,3.35,1.5,184.3,81.09,1.3,181.6945502931776
0.28,18.34,9.77,376.28,699.8,0.0,1.5,184.3,81.09,0.0,595.7435330533481
0.22,18.32,9.63,382.13,700.0,0.0,1.5,184.3,81.09,0.0,638.6274888112894
0.0,17.83,9.27,386.1,700.58,0.0,1.5,184.3,81.09,0.0,669.3959048411925
0.0,17.93,9.3,389.2,700.0,0.0,1.5,184.3,81.09,0.0,168.6468035456346
0.0,17.96,9.43,392.22,698.8,0.0,1.5,184.3,81.09,0.0,353.4050757075165
2.98,53.6,18.33,436.82,1018.97,2.88,1.51,184.3,81.03,0.43,423.4974978212995
11.12,73.3,23.13,510.22,1482.52,13.05,1.63,184.3,80.84,2.27,47.51116095515317
13.47,88.66,23.8,533.55,1675.17,18.27,1.79,184.3,81.03,3.3,770.9012242863537
18.1,120.91,37.87,484.7,1353.43,9.55,1.96,184.3,80.81,3.03,770.0613897838048
8.15,87.25,31.0,456.97,1159.83,0.92,2.0,184.3,80.71,0.03,678.6368841735239
30.2,165.88,51.6,485.42,1423.45,9.55,0.4,30.72,80.43,1.9,632.1306802845211
48.63,178.34,47.8,531.82,1738.23,23.92,0.17,0.0,80.86,4.0,208.51805967773544
37.75,140.63,42.57,511.43,1575.78,16.98,0.4,0.0,86.15,3.67,334.872462518455
9.95,72.67,19.27,512.47,1578.6,17.53,0.62,0.0,80.62,3.87,153.58931065682555
4.33,43.58,18.77,413.18,866.47,2.43,0.9,5.6,80.96,0.23,565.3279086222028
0.0,18.02,9.27,381.73,700.03,0.0,0.9,84.91,81.0,0.0,318.08815568096907
61.57,237.95,77.57,466.65,1289.93,5.5,0.9,167.76,80.27,0.83,228.23023986813496
94.38,288.96,84.2,500.18,1562.47,11.75,0.95,180.36,79.82,2.17,520.3497667958436
111.95,310.76,91.57,490.58,1517.77,15.88,1.13,184.7,79.5,3.93,670.0874502295337
75.83,193.32,56.6,498.1,1528.73,13.25,1.26,184.7,79.12,3.83,67.60203244848526
20.8,80.71,18.63,520.42,1652.25,17.43,1.43,184.7,79.39,3.8,134.3875511571241
35.85,141.11,39.57,498.03,1499.53,18.47,1.63,184.7,79.31,4.0,130.9960929840454
24.08,125.64,49.5,447.47,1108.75,5.07,1.76,184.7,79.11,1.93,239.17738746439863
8.25,66.09,22.53,437.42,1121.17,0.32,1.8,184.7,79.33,0.37,62.12452731872327
24.7,137.62,39.67,489.35,1479.6,11.27,0.07,12.31,80.01,2.0,148.02048902306706
42.47,188.65,50.97,525.38,1711.45,19.33,0.17,0.0,79.81,3.13,498.7708332159382
119.12,334.52,99.27,501.92,1609.42,31.88,0.66,0.0,78.66,5.0,336.114340855449
73.5,219.35,62.9,493.63,1526.98,27.17,0.97,0.0,78.77,4.8,258.15351299918257
72.93,217.58,60.77,526.1,1786.22,35.13,1.29,0.0,78.43,5.0,323.33757836339646
75.23,227.66,62.6,517.73,1721.03,34.55,1.66,0.0,78.36,5.0,522.4074969643552
64.97,218.51,60.1,490.43,1517.55,25.95,1.98,0.0,78.56,4.47,464.3010551779589
21.47,98.06,24.77,486.98,1422.15,13.48,2.18,0.0,78.43,4.0,294.0760937165178
0.55,20.05,10.9,366.47,702.88,0.0,2.2,0.0,78.6,0.03,534.842904288882
0.0,21.62,15.63,359.88,1221.33,3.77,0.0,0.0,83.61,0.0,225.14238036316237
0.0,19.48,10.6,402.42,699.95,0.0,0.0,0.0,79.85,0.0,696.5200990691301
0.0,18.81,10.07,405.58,700.42,0.0,0.0,0.0,79.85,0.0,238.03613493114244
0.17,27.38,13.13,414.93,754.0,0.0,0.0,0.0,79.81,0.07,401.31615489834803
5.65,79.03,30.13,494.73,1318.23,0.0,0.0,0.0,79.39,0.0,276.86237959502614
10.75,94.59,29.27,508.72,1446.22,4.83,0.0,0.0,79.39,0.87,305.76538441196317
13.13,83.73,25.23,497.07,1381.45,13.95,0.08,0.0,79.23,3.77,505.6346769199008
0.02,19.37,10.43,395.02,700.65,0.0,0.2,0.0,79.39,0.0,560.685913583904
0.0,19.06,10.3,398.9,700.28,0.0,0.2,0.0,79.39,0.0,534.7085350472989
0.0,18.94,10.3,402.08,700.1,0.0,0.2,0.0,79.39,0.0,48.21843879445805
0.0,18.6,10.03,405.03,700.15,0.0,0.2,0.0,79.39,0.0,424.831608849654
0.0,18.42,9.53,408.02,700.2,0.0,0.2,0.0,79.39,0.0,746.4059525313496
0.0,18.46,9.7,410.2,700.25,0.0,0.2,0.0,79.39,0.0,714.3335207619966
0.0,18.53,9.77,412.37,699.23,0.0,0.2,0.0,79.39,0.0,475.71597775111877
0.0,18.5,9.73,414.75,699.92,0.0,0.2,0.0,79.39,0.0,441.8145008416832
0.0,18.1,9.3,417.13,700.13,0.0,0.2,0.0,79.39,0.0,273.2334892910367
0.0,18.48,9.73,418.75,699.88,0.0,0.2,0.0,79.39,0.0,423.6490065094913
0.0,18.53,9.9,420.72,700.08,0.0,0.2,0.0,79.39,0.0,499.5819481100407
0.0,18.53,9.97,422.13,700.63,0.0,0.2,0.0,79.39,0.0,59.079760816675844
0.0,18.61,9.83,423.33,699.6,0.0,0.2,0.0,79.39,0.0,126.06662837884505
0.0,18.12,9.4,424.8,700.42,0.0,0.2,0.0,79.39,0.0,479.13416316798975
0.0,18.14,9.5,425.98,701.55,0.0,0.2,0.0,79.39,0.0,205.89777008941746
0.0,18.25,9.57,426.93,699.73,0.0,0.2,0.0,79.39,0.0,275.61489205799444
0.0,18.03,9.3,427.78,700.63,0.0,0.2,0.0,79.39,0.0,100.99794329142605
0.0,18.31,9.5,428.5,699.63,0.0,0.2,0.0,79.39,0.0,439.5635094683603
0.0,18.16,9.4,429.25,700.08,0.0,0.2,0.0,79.39,0.0,204.76632458371023
0.0,18.18,9.37,429.83,700.13,0.0,0.2,0.0,79.39,0.0,772.7715887316153
0.0,18.33,9.63,430.42,700.28,0.0,0.2,0.0,79.39,0.0,573.436594949053
0.0,18.11,9.3,431.08,700.7,0.0,0.2,0.0,79.39,0.0,356.1849396161415
0.0,18.27,9.5,431.5,698.88,0.0,0.2,0.0,79.39,0.0,696.0677496101271
0.0,18.32,9.47,432.03,699.17,0.0,0.2,0.0,79.39,0.0,530.0314453117535
0.0,18.06,9.27,432.55,700.55,0.0,0.2,0.0,79.39,0.0,553.6170796579172
0.0,18.29,9.5,432.9,700.42,0.0,0.2,0.0,79.39,0.0,417.02214962230937
0.0,18.24,9.47,433.4,700.03,0.0,0.2,0.0,79.39,0.0,136.47613945553894
0.0,18.16,9.33,433.82,700.32,0.0,0.2,0.0,79.39,0.0,789.0275006589509
0.0,18.22,9.5,434.22,699.63,0.0,0.2,0.0,79.39,0.0,551.2281081591937
0.0,18.15,9.47,434.63,699.72,0.0,0.2,0.0,79.39,0.0,392.45055095299904
0.0,17.95,9.17,434.95,700.3,0.0,0.2,0.0,79.39,0.0,346.9063354835962
0.0,18.11,9.4,435.28,699.65,0.0,0.2,0.0,79.39,0.0,126.168207429022
0.0,17.82,9.23,435.7,700.23,0.0,0.2,0.0,79.39,0.0,36.50158191600349
0.0,18.2,9.47,435.93,699.77,0.0,0.2,0.0,79.39,0.0,673.5006987654488
0.0,18.37,9.83,436.17,699.67,0.0,0.2,0.0,79.39,0.0,570.6008319424145
0.0,19.36,10.33,439.9,737.32,0.0,0.2,0.0,79.39,0.0,417.3845887346906
0.0,25.07,14.53,465.65,972.87,0.0,0.2,0.0,79.39,0.0,679.2297880129263
0.0,25.46,14.77,464.63,983.57,0.0,0.2,0.0,79.39,0.0,669.5946289126005
0.0,25.98,15.0,463.2,989.53,0.0,0.2,0.0,79.39,0.0,752.3286653112882
0.0,26.94,15.17,464.62,1004.1,0.0,0.2,0.0,79.39,0.0,503.63262403954286
0.0,27.33,15.2,465.12,1009.53,0.0,0.2,0.0,79.39,0.0,480.4247212426344
0.15,23.62,10.47,454.7,871.22,0.0,0.2,0.0,79.39,0.0,598.4755329987456
0.0,17.8,9.1,436.65,700.4,0.0,0.2,0.0,79.39,0.0,443.0482839636388
0.0,17.95,9.2,437.22,699.87,0.0,0.2,0.0,79.39,0.0,155.81377873863676
0.0,17.87,9.27,437.52,700.38,0.0,0.2,0.0,79.39,0.0,127.72697774264816
0.0,18.01,9.43,437.82,699.75,0.0,0.2,0.0,78.73,0.0,693.8834141266416
0.0,17.83,9.23,438.22,700.25,0.0,0.2,0.0,78.6,0.0,596.4325581998637
0.0,17.97,9.4,438.52,699.53,0.0,0.2,0.0,78.6,0.0,394.5694659580913
0.0,17.77,9.2,438.88,699.93,0.0,0.2,0.0,78.6,0.0,286.3785179064362
0.0,17.64,9.17,439.1,699.43,0.0,0.2,0.0,78.6,0.0,112.59230495116935
0.0,17.87,9.27,439.45,699.27,0.0,0.2,0.0,79.1,0.0,730.1446968328237
0.0,17.42,9.1,440.68,707.8,0.0,0.2,0.0,79.23,0.0,185.9894393262366
0.0,17.48,9.07,439.98,700.43,0.0,0.2,0.0,78.92,0.0,699.8029763157538
0.27,39.33,21.57,447.78,790.97,2.4,0.2,0.0,78.58,-0.57,698.149854176685
6.95,81.27,17.8,563.88,1634.83,13.32,0.24,0.0,78.6,3.07,139.56184708327055
8.18,78.18,17.63,573.58,1718.03,24.08,0.44,0.0,79.03,4.53,755.3026455828513
18.22,129.64,32.37,560.3,1670.62,32.9,0.74,0.0,78.92,5.0,405.4693211420672
14.7,110.3,25.4,535.82,1564.63,24.3,1.04,0.0,80.24,5.0,736.7118650737684
19.07,112.68,29.57,531.95,1555.68,20.12,1.28,0.0,78.57,4.97,732.8387050403398
6.1,32.24,7.1,567.47,1764.02,25.92,1.52,0.0,80.0,4.0,86.30853416517493
5.57,44.91,9.1,564.37,1749.07,25.68,1.8,0.0,78.64,4.0,764.8132078148774
